Team,Opp,Game Num,Date,Team Score,Opp Score,Result,Location,TSP,TOV,ORB,FTR,Poss,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff
ATL,DAL,1,2019-05-24,76,72,1,1,0.5015839493136219,0.16527104451300131,0.24242424242424243,0.2857142857142857,79.4496,95.65812792009022,90.62348960850652,0.4442250740375123,0.15618492294877134,0.425,0.16216216216216217,75.8784,94.88866396761134,100.16025641025641
ATL,SEA,2,2019-05-31,66,82,0,1,0.41687721071248107,0.15027908973808501,0.20930232558139536,0.1643835616438356,80.7936,81.68963878326997,101.4931875792142,0.5240286298568507,0.11332728921124208,0.18421052631578946,0.2608695652173913,77.9904,105.14114557689152,84.62580009847366
ATL,WAS,3,2019-06-01,75,96,0,0,0.47782874617737003,0.14210756449497158,0.3157894736842105,0.14084507042253522,76.3008,98.29516859587318,125.81781580271767,0.6600660066006601,0.16143911439114392,0.36,0.16417910447761194,74.6112,128.66700977869274,100.52110138960371
ATL,LVA,4,2019-06-06,69,92,0,1,0.429318068690891,0.1572986577181208,0.20454545454545456,0.2222222222222222,82.90559999999999,83.22718851320056,110.96958468426742,0.5690252350321623,0.20620581304006283,0.3333333333333333,0.09210526315789473,86.2464,106.67111902641734,80.00333926981301
ATL,CON,5,2019-06-09,59,65,0,1,0.3954423592493298,0.19438444924406048,0.30952380952380953,0.17647058823529413,76.416,77.20896147403685,85.0607202680067,0.38038389513108617,0.11406055578598093,0.32653061224489793,0.22972972972972974,77.2224,84.17246809215979,76.40270180672967
ATL,DAL,6,2019-06-15,61,71,0,0,0.449057714958775,0.22747952684258416,0.3333333333333333,0.21666666666666667,72.8832,83.69555672637864,97.41613979627678,0.433349609375,0.12776831345826234,0.37777777777777777,0.17567567567567569,73.8432,96.14967932050615,82.60747096550529
ATL,IND,7,2019-06-19,88,78,1,1,0.5632360471070148,0.07132667617689015,0.34375,0.2647058823529412,70.1952,125.36469730123997,111.11870897155362,0.4573170731707317,0.08576329331046312,0.38636363636363635,0.1125,73.22879999999999,106.51546932354485,120.17129872399931
ATL,CON,8,2019-06-21,76,86,0,0,0.4945340968245705,0.11515430677107323,0.16666666666666666,0.1111111111111111,78.5664,96.73346366894754,109.46155099380906,0.5767167381974249,0.13863216266173753,0.2,0.25,76.3776,112.59845818669348,99.50561421149656
ATL,WAS,9,2019-06-23,73,89,0,1,0.48280423280423285,0.13698630136986303,0.35,0.14492753623188406,70.65599999999999,103.31748188405798,125.96240942028987,0.5613017154389506,0.09165902841429881,0.28125,0.14864864864864866,75.1488,118.43169817748255,97.14060637029468
ATL,NYL,10,2019-06-30,58,74,0,1,0.3785900783289817,0.16375545851528386,0.175,0.17142857142857143,81.216,71.41449960598898,91.1150512214342,0.4795230689476413,0.153576129881527,0.30303030303030304,0.15492957746478872,77.91359999999999,94.97700016428456,74.44143256119601
ATL,MIN,11,2019-07-02,68,85,0,0,0.46961325966850825,0.17162471395881007,0.22857142857142856,0.11764705882352941,76.224,89.21074727120067,111.51343408900084,0.543756397134084,0.14260640631856078,0.3793103448275862,0.1388888888888889,76.9536,110.45617099135065,88.36493679308052
ATL,SEA,12,2019-07-05,77,66,1,0,0.5183091007000539,0.16801075268817203,0.3235294117647059,0.15942028985507245,75.1488,102.46337932209164,87.82575370464998,0.4518072289156626,0.20643198609300303,0.3157894736842105,0.16666666666666666,76.83840000000001,85.89455272363817,100.2103115109112
ATL,PHO,13,2019-07-07,63,65,0,0,0.3931602596105841,0.13026487190620928,0.2653061224489796,0.2,75.9552,82.94362992922143,85.5767610380856,0.43379604911906033,0.11775788977861516,0.2857142857142857,0.22388059701492538,70.00319999999999,92.85289815322729,89.99588590235876
ATL,CON,14,2019-07-10,78,75,1,1,0.540765391014975,0.21710811984368214,0.35294117647058826,0.3064516129032258,76.9152,101.41038442336496,97.5099850224663,0.4854997410668048,0.15344147303814118,0.3,0.22058823529411764,76.07039999999999,98.59288238263504,102.53659767794045
ATL,MIN,15,2019-07-12,60,53,1,1,0.39556962025316456,0.13661202185792348,0.35714285714285715,0.11267605633802817,69.9264,85.8045030203185,75.79397766794801,0.3943452380952381,0.15151515151515152,0.2926829268292683,0.06153846153846154,64.512,82.15525793650794,93.00595238095238
ATL,LAS,16,2019-07-14,71,76,0,1,0.41012014787430684,0.11275112751127511,0.35714285714285715,0.25,79.2576,89.5813145994832,95.88985788113696,0.411790203727785,0.05139802631578947,0.3137254901960784,0.11494252873563218,78.0288,97.3999343832021,90.99204396325459
ATL,CHI,17,2019-07-17,76,77,0,0,0.43438500228623683,0.0837871805613741,0.19047619047619047,0.2,83.9808,90.49687547629934,91.68762383782959,0.5033995815899581,0.181857081728712,0.225,0.18840579710144928,81.1008,94.94357638888889,93.71054292929293
WAS,CON,1,2019-05-25,69,84,0,0,0.4389312977099237,0.12276785714285715,0.275,0.16666666666666666,75.45599999999999,91.4440203562341,111.323155216285,0.5111976630963972,0.09872751206669592,0.2972972972972973,0.15789473684210525,76.9536,109.15668662674652,89.66442115768464
WAS,ATL,2,2019-06-01,96,75,1,1,0.6600660066006601,0.16143911439114392,0.36,0.16417910447761194,74.6112,128.66700977869274,100.52110138960371,0.47782874617737003,0.14210756449497158,0.3157894736842105,0.14084507042253522,76.3008,98.29516859587318,125.81781580271767
WAS,CHI,3,2019-06-05,103,85,1,1,0.5752904378909741,0.10943095901313173,0.4444444444444444,0.046511627906976744,81.13919999999999,126.9423410632592,104.75824262501973,0.5730852211434736,0.18648530057042564,0.3870967741935484,0.16176470588235295,75.9936,111.85152433889169,135.53772949300995
WAS,NYL,4,2019-06-07,94,85,1,0,0.5925365607665154,0.08109360518999074,0.2647058823529412,0.40298507462686567,74.2272,126.63821348508364,114.51327815140542,0.5530973451327433,0.18115942028985507,0.3333333333333333,0.1388888888888889,80.4864,105.60790394402035,116.78991730279898
WAS,DAL,5,2019-06-09,86,62,1,1,0.5730277185501066,0.1378676470588235,0.3,0.20588235294117646,74.9184,114.79155988382026,82.75670596275414,0.4871150219987429,0.19074262461851474,0.2857142857142857,0.04918032786885246,67.81439999999999,91.42600981502454,126.81672329180824
WAS,CON,6,2019-06-11,75,83,0,0,0.4916098584163608,0.09492168960607499,0.13513513513513514,0.15492957746478872,76.1088,98.54313824419778,109.05440632357887,0.5822109988776656,0.17385257301808066,0.1935483870967742,0.16666666666666666,77.0688,107.69598073409733,97.31564524165421
WAS,SEA,7,2019-06-14,71,74,0,1,0.47459893048128343,0.1179245283018868,0.20512820512820512,0.24242424242424243,73.728,96.29991319444446,100.36892361111111,0.5418863503222027,0.2086230876216968,0.2903225806451613,0.15873015873015872,74.1888,99.74551414768806,95.70177708764665
WAS,LAS,8,2019-06-18,81,52,1,0,0.5612527716186253,0.19066846119336026,0.2222222222222222,0.18181818181818182,77.91359999999999,103.9613109906358,66.7405947100378,0.35173160173160173,0.2602081665332266,0.2631578947368421,0.16666666666666666,86.3232,60.23873072360617,93.8334074733096
WAS,LVA,9,2019-06-20,95,72,1,0,0.6443298969072165,0.14990774907749077,0.2,0.19117647058823528,77.49119999999999,122.59456557647837,92.9137760158573,0.4707112970711297,0.1639702667249672,0.25,0.17391304347826086,78.2208,92.04712812960236,121.45107183766979
WAS,ATL,10,2019-06-23,89,73,1,0,0.5613017154389506,0.09165902841429881,0.28125,0.14864864864864866,75.1488,118.43169817748255,97.14060637029468,0.48280423280423285,0.13698630136986303,0.35,0.14492753623188406,70.65599999999999,103.31748188405798,125.96240942028987
WAS,CHI,11,2019-06-26,81,74,1,0,0.48631123919308356,0.1072041166380789,0.20588235294117646,0.11538461538461539,82.8288,97.79207232267038,89.3409055787359,0.5010834236186349,0.18714222809335093,0.21875,0.15942028985507245,80.4864,91.94099872773536,100.63812022900763
WAS,CON,12,2019-06-29,102,59,1,1,0.6963407973784818,0.14077897700610043,0.2,0.328125,77.03039999999999,132.41525423728817,76.59313725490198,0.3747459349593496,0.15099223468507333,0.2708333333333333,0.136986301369863,76.5312,77.09274126108045,133.2789764174611
WAS,LAS,13,2019-07-07,81,98,0,0,0.5303823991618648,0.1157943492357573,0.1111111111111111,0.25,79.0656,102.44657600777076,123.94770924396956,0.6180625630676084,0.07035647279549719,0.20588235294117646,0.13513513513513514,75.1488,130.40793731902573,107.78615227388862
WAS,PHO,14,2019-07-10,68,91,0,1,0.4652435686918446,0.0986679822397632,0.20512820512820512,0.07142857142857142,70.15679999999999,96.92574347746763,129.7094508301405,0.6132075471698113,0.08620689655172413,0.21875,0.06944444444444445,71.232,127.75157232704403,95.46271338724169
WAS,LVA,15,2019-07-13,81,85,0,1,0.49318071115440815,0.11812714776632302,0.2857142857142857,0.25,77.8752,104.01257396449704,109.1489973701512,0.5218565815324165,0.16420361247947454,0.34375,0.3,82.9824,102.43135893876293,97.61105969458585
CON,WAS,1,2019-05-25,84,69,1,1,0.5111976630963972,0.09872751206669592,0.2972972972972973,0.15789473684210525,76.9536,109.15668662674652,89.66442115768464,0.4389312977099237,0.12276785714285715,0.275,0.16666666666666666,75.45599999999999,91.4440203562341,111.323155216285
CON,IND,2,2019-05-28,88,77,1,1,0.5522088353413654,0.13089005235602094,0.36363636363636365,0.2,76.4928,115.04350736278447,100.66306894243641,0.5250954719039825,0.13045540796963948,0.16666666666666666,0.027777777777777776,76.14719999999998,101.11993612371829,115.56564128424948
CON,LAS,3,2019-05-31,70,77,0,0,0.39325842696629215,0.13592233009708737,0.375,0.20512820512820512,81.6,85.78431372549021,94.36274509803923,0.484398590840463,0.11175681716584711,0.21428571428571427,0.20833333333333334,77.2608,99.66244201457918,90.60222001325381
CON,LVA,4,2019-06-02,80,74,1,0,0.4591368227731864,0.09363295880149812,0.25,0.2597402597402597,81.7152,97.90100250626567,90.55842731829574,0.5082417582417582,0.22388059701492538,0.17647058823529413,0.234375,84.288,87.79422930903569,94.91268033409264
CON,LAS,5,2019-06-06,89,77,1,1,0.5440097799511002,0.17206477732793524,0.4375,0.2328767123287671,81.408,109.32586477987421,94.58529874213836,0.5401234567901234,0.22756827048114434,0.22580645161290322,0.16666666666666666,81.8688,94.05292370231395,108.71052220137587
CON,ATL,6,2019-06-09,65,59,1,0,0.38038389513108617,0.11406055578598093,0.32653061224489793,0.22972972972972974,77.2224,84.17246809215979,76.40270180672967,0.3954423592493298,0.19438444924406048,0.30952380952380953,0.17647058823529413,76.416,77.20896147403685,85.0607202680067
CON,WAS,7,2019-06-11,83,75,1,1,0.5822109988776656,0.17385257301808066,0.1935483870967742,0.16666666666666666,77.0688,107.69598073409733,97.31564524165421,0.4916098584163608,0.09492168960607499,0.13513513513513514,0.15492957746478872,76.1088,98.54313824419778,109.05440632357887
CON,MIN,8,2019-06-14,85,81,1,0,0.57154384077461,0.15844273426889996,0.21739130434782608,0.18181818181818182,80.0256,106.21601087651952,101.21761036468331,0.5343007915567283,0.10613207547169812,0.20512820512820512,0.22388059701492538,73.728,109.86328125000001,115.28862847222223
CON,SEA,9,2019-06-16,81,67,1,1,0.5789022298456261,0.1765536723163842,0.3225806451612903,0.12121212121212122,71.96159999999999,112.56003201707578,93.1052116684454,0.5160197165742452,0.18768768768768768,0.23333333333333334,0.24561403508771928,70.00319999999999,95.70991040409582,115.70899616017554
CON,ATL,10,2019-06-21,86,76,1,1,0.5767167381974249,0.13863216266173753,0.2,0.25,76.3776,112.59845818669348,99.50561421149656,0.4945340968245705,0.11515430677107323,0.16666666666666666,0.1111111111111111,78.5664,96.73346366894754,109.46155099380906
CON,CHI,11,2019-06-23,75,93,0,0,0.4615952732644018,0.15586034912718205,0.16666666666666666,0.16666666666666666,85.67039999999999,87.54482294935008,108.5555804571941,0.6086387434554973,0.15486725663716813,0.16129032258064516,0.125,81.98400000000001,113.4367681498829,91.48126463700233
CON,DAL,12,2019-06-26,73,74,0,0,0.5211307824100514,0.13573543928923987,0.17857142857142858,0.15873015873015872,72.9984,100.002191828862,101.37208486761354,0.5264655663062038,0.15609990393852066,0.3448275862068966,0.16923076923076924,70.3488,105.1901382823872,103.7686499272198
CON,WAS,13,2019-06-29,59,102,0,0,0.3747459349593496,0.15099223468507333,0.2708333333333333,0.136986301369863,76.5312,77.09274126108045,133.2789764174611,0.6963407973784818,0.14077897700610043,0.2,0.328125,77.03039999999999,132.41525423728817,76.59313725490198
CON,MIN,14,2019-07-06,71,74,0,1,0.4535002554931017,0.18695471541337766,0.3783783783783784,0.0958904109589041,78.9888,89.88616107600065,93.68416788202885,0.5255681818181818,0.15587529976019185,0.26666666666666666,0.13636363636363635,72.384,102.23253757736516,98.08797524314765
CON,ATL,15,2019-07-10,75,78,0,0,0.4854997410668048,0.15344147303814118,0.3,0.22058823529411764,76.07039999999999,98.59288238263504,102.53659767794045,0.540765391014975,0.21710811984368214,0.35294117647058826,0.3064516129032258,76.9152,101.41038442336496,97.5099850224663
CON,PHO,16,2019-07-12,79,64,1,1,0.4886194952993567,0.14761703922395614,0.42857142857142855,0.09210526315789473,76.6464,103.07072478289913,83.500334001336,0.46865846514352666,0.15994094488188976,0.16666666666666666,0.15873015873015872,72.2688,88.55827134254339,109.314116188452
CON,IND,17,2019-07-14,76,63,1,0,0.5355129650507329,0.15483563601715103,0.22857142857142856,0.08955223880597014,72.9216,104.22152009829735,86.39415481832543,0.44216732172936557,0.1642421398404505,0.24242424242424243,0.27419354838709675,74.15039999999999,84.96245468669085,102.49438978076991
CHI,MIN,1,2019-05-25,71,89,0,0,0.4634464751958225,0.16375545851528386,0.17142857142857143,0.17142857142857143,82.17599999999999,86.39992211838008,108.30412772585672,0.5421539961013645,0.19592476489028213,0.425,0.3382352941176471,81.6768,108.96607114872278,86.92798934336311
CHI,SEA,2,2019-06-01,83,79,1,1,0.574792243767313,0.20833333333333331,0.17857142857142858,0.05714285714285714,82.752,100.29969064191802,95.46597061098221,0.4662417374881964,0.13303315595579207,0.2727272727272727,0.13924050632911392,82.29119999999999,96.00054440815057,100.86133146679111
CHI,WAS,3,2019-06-05,85,103,0,0,0.5730852211434736,0.18648530057042564,0.3870967741935484,0.16176470588235295,75.9936,111.85152433889169,135.53772949300995,0.5752904378909741,0.10943095901313173,0.4444444444444444,0.046511627906976744,81.13919999999999,126.9423410632592,104.75824262501973
CHI,SEA,4,2019-06-09,78,71,1,1,0.501027749229188,0.2044153720359771,0.4074074074074074,0.1095890410958904,83.3664,93.562874251497,85.16620604943958,0.46490309062336305,0.1259157509157509,0.15,0.23529411764705882,78.1056,90.90257292690922,99.86479842674534
CHI,PHO,5,2019-06-11,82,75,1,1,0.5420412480169222,0.15618027666220438,0.2571428571428571,0.0821917808219178,77.4144,105.92344576719577,96.88120039682539,0.49472295514511877,0.1463963963963964,0.16666666666666666,0.23880597014925373,79.488,94.35386473429952,103.16022544283413
CHI,IND,6,2019-06-15,70,64,1,0,0.4557291666666667,0.1152073732718894,0.30952380952380953,0.2647058823529412,70.848,98.80307136404697,90.3342366757001,0.38424591738712777,0.1072041166380789,0.28888888888888886,0.11538461538461539,77.0688,83.04268393954493,90.82793555887727
CHI,NYL,7,2019-06-19,91,83,1,0,0.600263852242744,0.11655011655011656,0.16129032258064516,0.23880597014925373,77.568,117.3164191419142,107.00288778877888,0.48345759552656103,0.09489666807254322,0.14634146341463414,0.1111111111111111,85.2864,97.31915053279303,106.69930962029116
CHI,IND,8,2019-06-21,69,76,0,1,0.4744224422442244,0.12088974854932302,0.14705882352941177,0.1791044776119403,74.6112,92.47941327843542,101.86138274146509,0.562130177514793,0.18159806295399517,0.25925925925925924,0.22950819672131148,72.576,104.7178130511464,95.07275132275133
CHI,CON,9,2019-06-23,93,75,1,1,0.6086387434554973,0.15486725663716813,0.16129032258064516,0.125,81.98400000000001,113.4367681498829,91.48126463700233,0.4615952732644018,0.15586034912718205,0.16666666666666666,0.16666666666666666,85.67039999999999,87.54482294935008,108.5555804571941
CHI,WAS,10,2019-06-26,74,81,0,1,0.5010834236186349,0.18714222809335093,0.21875,0.15942028985507245,80.4864,91.94099872773536,100.63812022900763,0.48631123919308356,0.1072041166380789,0.20588235294117646,0.11538461538461539,82.8288,97.79207232267038,89.3409055787359
CHI,SEA,11,2019-06-28,76,79,0,0,0.5340078695896572,0.17409470752089137,0.32142857142857145,0.13846153846153847,74.0736,102.60065664420253,106.65068256436841,0.467123935666982,0.08643042350907519,0.3488372093023256,0.2702702702702703,74.4576,106.10065325769297,102.07151452638817
CHI,LAS,12,2019-06-30,69,94,0,0,0.44390118373648996,0.15263846489315308,0.2571428571428571,0.1527777777777778,79.4112,86.88950676982593,118.37121212121212,0.6056701030927836,0.15283842794759828,0.3125,0.19718309859154928,78.336,119.99591503267975,88.08210784313725
CHI,LVA,13,2019-07-02,82,90,0,0,0.5446333687566418,0.18422193324664066,0.18181818181818182,0.15714285714285714,82.8288,98.99938185751816,108.65785813630042,0.5971337579617835,0.1566696508504924,0.06666666666666667,0.19402985074626866,83.8656,107.31456043956044,97.7754884004884
CHI,DAL,14,2019-07-07,78,66,1,1,0.5568246716162193,0.18596001859600184,0.09375,0.2222222222222222,79.7184,97.84441233140655,82.79142581888246,0.43080939947780683,0.1545253863134658,0.24390243902439024,0.18571428571428572,77.37599999999999,85.29776674937966,100.80645161290323
CHI,MIN,15,2019-07-10,72,73,0,1,0.4573170731707317,0.13227513227513227,0.21052631578947367,0.136986301369863,79.4112,90.66731141199227,91.92657962604771,0.43369771863117873,0.08680555555555555,0.3023255813953488,0.15384615384615385,75.9936,96.06072090281286,94.74482061647296
CHI,NYL,16,2019-07-12,99,83,1,1,0.6144488579940417,0.12964563526361278,0.16129032258064516,0.2571428571428571,84.0576,117.77638190954775,98.7418151362875,0.5123456790123457,0.15625,0.25,0.3142857142857143,82.56,100.5329457364341,119.91279069767441
CHI,DAL,17,2019-07-14,89,79,1,0,0.6313847900113507,0.12425447316103379,0.14285714285714285,0.2222222222222222,73.4208,121.21905509065552,107.59893654114366,0.4817073170731707,0.07865168539325842,0.2619047619047619,0.29577464788732394,74.88,105.50213675213676,118.85683760683762
CHI,ATL,18,2019-07-17,77,76,1,1,0.5033995815899581,0.181857081728712,0.225,0.18840579710144928,81.1008,94.94357638888889,93.71054292929293,0.43438500228623683,0.0837871805613741,0.19047619047619047,0.2,83.9808,90.49687547629934,91.68762383782959
NYL,IND,1,2019-05-24,80,81,0,1,0.4992511233150274,0.16645859342488556,0.325,0.2714285714285714,79.79520000000001,100.25665704202758,101.50986525505293,0.4980324643384162,0.09964570416297609,0.2894736842105263,0.2898550724637681,76.14719999999998,106.37291981845691,105.05967389477226
